Order_Year,Order_Month,Order_Day,Order_Week,Ship_Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Profit,Sales_per_Quantity,Profit_Margin,Order_Quarter,Is_weekend?
2019,May,30,22,Standard Class,Corporate,United States,Parker,Colorado,West,Office Supplies,Binders,2.376,3,-1.9008,0.792,-0.8,2,FALSE
2019,June,11,24,Standard Class,Corporate,United States,Arlington,Texas,Central,Office Supplies,Binders,1.344,4,-2.1504,0.336,-1.6,2,FALSE
2019,June,11,24,Standard Class,Corporate,United States,Arlington,Texas,Central,Office Supplies,Binders,8.272,4,-13.6488,2.068,-1.65,2,FALSE
2019,June,17,25,Standard Class,Corporate,United States,Waterbury,Connecticut,East,Office Supplies,Binders,7.96,2,3.7412,3.98,0.47,2,FALSE
2019,June,21,25,Standard Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Binders,0.836,1,-1.3376,0.836,-1.6,2,FALSE
2019,June,25,26,Standard Class,Corporate,United States,York,Pennsylvania,East,Office Supplies,Binders,38.088,4,-27.9312,9.522,-0.7333333333,2,FALSE
2019,July,18,29,Standard Class,Corporate,United States,Denver,Colorado,West,Office Supplies,Binders,1.872,3,-1.4352,0.624,-0.7666666667,3,FALSE
2019,July,22,30,Standard Class,Corporate,United States,Columbia,Maryland,East,Office Supplies,Binders,5.4,3,2.592,1.8,0.48,3,FALSE
2019,August,29,35,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,3.486,2,-2.7888,1.743,-0.8,3,FALSE
2019,September,23,39,Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,13.216,4,4.4604,3.304,0.3375,3,FALSE
2019,September,25,39,Standard Class,Corporate,United States,Tigard,Oregon,West,Office Supplies,Binders,5.022,1,-3.5154,5.022,-0.7,3,FALSE
2019,September,27,39,Standard Class,Corporate,United States,Lancaster,Ohio,East,Office Supplies,Binders,2.907,3,-2.0349,0.969,-0.7,3,FALSE
2019,October,2,40,Standard Class,Corporate,United States,Lafayette,Indiana,Central,Office Supplies,Binders,735.98,2,331.191,367.99,0.45,4,FALSE
2019,October,2,40,Standard Class,Corporate,United States,Lafayette,Indiana,Central,Office Supplies,Binders,34.37,7,16.8413,4.91,0.49,4,FALSE
2019,October,10,41,Standard Class,Corporate,United States,Greensboro,North Carolina,South,Office Supplies,Binders,4.095,3,-2.73,1.365,-0.6666666667,4,FALSE
2019,October,15,42,Standard Class,Corporate,United States,Springfield,Virginia,South,Office Supplies,Binders,232.96,7,116.48,33.28,0.5,4,FALSE
2019,October,21,43,Standard Class,Corporate,United States,Newark,Delaware,East,Office Supplies,Binders,7.92,4,3.564,1.98,0.45,4,FALSE
2019,October,28,44,Standard Class,Corporate,United States,Belleville,New Jersey,East,Office Supplies,Binders,14.28,1,6.5688,14.28,0.46,4,FALSE
2019,October,28,44,Standard Class,Corporate,United States,Greenville,North Carolina,South,Office Supplies,Binders,17.616,4,-14.0928,4.404,-0.8,4,FALSE
2019,November,20,47,Standard Class,Corporate,United States,Columbus,Indiana,Central,Office Supplies,Binders,4.91,1,2.3077,4.91,0.47,4,FALSE
2019,November,25,48,Standard Class,Corporate,United States,Jackson,Michigan,Central,Office Supplies,Binders,17.3,1,8.304,17.3,0.48,4,FALSE
2019,November,26,48,Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,7.312,2,2.5592,3.656,0.35,4,FALSE
2019,November,28,48,Standard Class,Corporate,United States,Palm Coast,Florida,South,Office Supplies,Binders,7.434,6,-5.6994,1.239,-0.7666666667,4,FALSE
2019,November,28,48,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,6.888,2,-5.0512,3.444,-0.7333333333,4,FALSE
2019,December,2,49,Standard Class,Corporate,United States,Marion,Iowa,Central,Office Supplies,Binders,115.84,8,54.4448,14.48,0.47,4,FALSE
2019,December,5,49,Standard Class,Corporate,United States,Franklin,Wisconsin,Central,Office Supplies,Binders,171.55,5,80.6285,34.31,0.47,4,FALSE
2019,December,6,49,Standard Class,Corporate,United States,Hempstead,New York,East,Office Supplies,Binders,968.744,7,314.8418,138.392,0.325,4,FALSE
2019,December,6,49,Standard Class,Corporate,United States,Hempstead,New York,East,Office Supplies,Binders,222.352,13,77.8232,17.104,0.35,4,FALSE
2019,December,17,51,Standard Class,Corporate,United States,Carlsbad,New Mexico,West,Office Supplies,Binders,13.488,2,4.3836,6.744,0.325,4,FALSE
2019,December,17,51,Standard Class,Corporate,United States,Carlsbad,New Mexico,West,Office Supplies,Binders,11.416,1,3.8529,11.416,0.3375,4,FALSE
2019,December,18,51,Standard Class,Corporate,United States,Morristown,New Jersey,East,Office Supplies,Binders,1793.98,2,843.1706,896.99,0.47,4,FALSE
2019,December,19,51,Standard Class,Corporate,United States,Tucson,Arizona,West,Office Supplies,Binders,10.44,6,-7.656,1.74,-0.7333333333,4,FALSE
2019,December,19,51,Standard Class,Corporate,United States,Tucson,Arizona,West,Office Supplies,Binders,5.214,2,-4.1712,2.607,-0.8,4,FALSE
2019,December,19,51,Standard Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Binders,1.8,5,-2.88,0.36,-1.6,4,FALSE
2019,December,31,53,Standard Class,Corporate,United States,Reno,Nevada,West,Office Supplies,Binders,159.768,7,53.9217,22.824,0.3375,4,FALSE
2020,January,23,4,Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,140.68,5,6.888,28.136,0.04896218368,1,FALSE
2020,January,30,5,Standard Class,Corporate,United States,Des Moines,Iowa,Central,Office Supplies,Binders,111.71,1,3.4695,111.71,0.03105809686,1,FALSE
2020,January,30,5,Standard Class,Corporate,United States,Des Moines,Iowa,Central,Office Supplies,Binders,116.28,2,9.14,58.14,0.07860337117,1,FALSE
2020,January,30,5,Standard Class,Corporate,United States,Des Moines,Iowa,Central,Office Supplies,Binders,162.35,5,16.175,32.47,0.09963042809,1,FALSE
2020,March,2,10,Standard Class,Corporate,United States,Dallas,Texas,Central,Office Supplies,Binders,110.222,7,-20.1663,15.746,-0.1829607519,1,FALSE
2020,March,10,11,Standard Class,Corporate,United States,Raleigh,North Carolina,South,Office Supplies,Binders,112.092,4,-10.0372,28.023,-0.08954430289,1,FALSE
2020,March,28,13,Standard Class,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Binders,105.742,9,-48.1194,11.74911111,-0.4550642129,1,FALSE
2020,April,6,15,Standard Class,Corporate,United States,Chattanooga,Tennessee,South,Office Supplies,Binders,114.1,5,-5.94,22.82,-0.05205959684,2,FALSE
2020,April,8,15,Standard Class,Corporate,United States,Roswell,Georgia,South,Office Supplies,Binders,2704.97,3,1264.7559,901.6566667,0.4675674407,2,FALSE
2020,April,9,15,Standard Class,Corporate,United States,York,Pennsylvania,East,Office Supplies,Binders,160.896,4,-29.0536,40.224,-0.1805737868,2,FALSE
2020,April,30,18,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,108.896,3,-9.264,36.29866667,-0.0850719953,2,FALSE
2020,May,4,19,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,92.202,2,-1.5414,46.101,-0.0167176417,2,FALSE
2020,May,4,19,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,93.396,3,-7.5168,31.132,-0.0804831042,2,FALSE
2020,May,5,19,Standard Class,Corporate,United States,Columbus,Georgia,South,Office Supplies,Binders,150.5,3,15.525,50.16666667,0.1031561462,2,FALSE
2020,May,6,19,Standard Class,Corporate,United States,Fort Worth,Texas,Central,Office Supplies,Binders,110.06,10,-18.802,11.006,-0.1708340905,2,FALSE
2020,May,13,20,Standard Class,Corporate,United States,Columbus,Indiana,Central,Office Supplies,Binders,935.97,3,411.7365,311.99,0.4399035225,2,FALSE
2020,May,18,21,Standard Class,Corporate,United States,Mcallen,Texas,Central,Office Supplies,Binders,80.996,1,-3.2934,80.996,-0.04066126722,2,FALSE
2020,May,18,21,Standard Class,Corporate,United States,Mcallen,Texas,Central,Office Supplies,Binders,105.874,7,-10.6547,15.12485714,-0.1006356613,2,FALSE
2020,May,19,21,Standard Class,Corporate,United States,Huntsville,Alabama,South,Office Supplies,Binders,131.16,4,12.8184,32.79,0.09773101555,2,FALSE
2020,May,27,22,Standard Class,Corporate,United States,Greensboro,North Carolina,South,Office Supplies,Binders,115.06,5,-10.05,23.012,-0.08734573266,2,FALSE
2020,June,1,23,Standard Class,Corporate,United States,Fremont,Nebraska,Central,Office Supplies,Binders,140.9,5,25.872,28.18,0.1836195884,2,FALSE
2020,June,4,23,Standard Class,Corporate,United States,Missouri City,Texas,Central,Office Supplies,Binders,115.37,7,-9.555,16.48142857,-0.0828204906,2,FALSE
2020,June,16,25,Standard Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Binders,107.936,7,-8.904,15.41942857,-0.08249332938,2,FALSE
2020,June,24,26,Standard Class,Corporate,United States,Decatur,Illinois,Central,Office Supplies,Binders,207.994,3,-320.2395,69.33133333,-1.539657394,2,FALSE
2020,July,6,28,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,74.946,2,-2.2586,37.473,-0.03013636485,3,FALSE
2020,July,20,30,Standard Class,Corporate,United States,Maple Grove,Minnesota,Central,Office Supplies,Binders,746.98,2,331.191,373.49,0.4433733166,3,FALSE
2020,July,20,30,Standard Class,Corporate,United States,Sioux Falls,South Dakota,Central,Office Supplies,Binders,155,5,20.21,31,0.1303870968,3,FALSE
2020,July,20,30,Standard Class,Corporate,United States,Sioux Falls,South Dakota,Central,Office Supplies,Binders,144.83,7,30.415,20.69,0.2100048333,3,FALSE
2020,July,31,31,Standard Class,Corporate,United States,Milwaukee,Wisconsin,Central,Office Supplies,Binders,103.52,4,8.4096,25.88,0.08123647604,3,FALSE
2020,August,4,32,Standard Class,Corporate,United States,Carrollton,Texas,Central,Office Supplies,Binders,126.318,3,-5.6406,42.106,-0.04465396856,3,FALSE
2020,August,18,34,Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,2831.528,9,942.8157,314.6142222,0.3329706434,3,FALSE
2020,August,19,34,Standard Class,Corporate,United States,Lawrence,Massachusetts,East,Office Supplies,Binders,404.99,1,182.3553,404.99,0.4502711178,3,FALSE
2020,September,9,37,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,94.036,2,-2.3276,47.018,-0.02475222255,3,FALSE
2020,September,9,37,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,124.503,1,-3.6024,124.503,-0.02893424255,3,FALSE
2020,September,22,39,Standard Class,Corporate,United States,Pearland,Texas,Central,Office Supplies,Binders,112.228,7,-18.5262,16.03257143,-0.1650764515,3,FALSE
2020,September,22,39,Standard Class,Corporate,United States,Milwaukee,Wisconsin,Central,Office Supplies,Binders,130.04,8,15.5288,16.255,0.1194155644,3,FALSE
2020,September,28,40,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,97.655,1,-1.8585,97.655,-0.0190312836,3,FALSE
2020,October,1,40,Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,119.088,7,27.3672,17.01257143,0.2298065296,4,FALSE
2020,October,12,42,Standard Class,Corporate,United States,Albuquerque,New Mexico,West,Office Supplies,Binders,105.872,3,29.952,35.29066667,0.2829076621,4,FALSE
2020,October,21,43,Standard Class,Corporate,United States,Milwaukee,Wisconsin,Central,Office Supplies,Binders,127.9,5,10.512,25.58,0.08218921032,4,FALSE
2020,October,21,43,Standard Class,Corporate,United States,Milwaukee,Wisconsin,Central,Office Supplies,Binders,171.82,6,19.41,28.63666667,0.1129670585,4,FALSE
2020,October,26,44,Standard Class,Corporate,United States,Lancaster,Pennsylvania,East,Office Supplies,Binders,180.438,7,-65.1504,25.77685714,-0.3610680677,4,FALSE
2020,October,27,44,Standard Class,Corporate,United States,Tallahassee,Florida,South,Office Supplies,Binders,85.607,3,-3.9249,28.53566667,-0.04584788627,4,FALSE
2020,November,3,45,Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,131.368,4,5.9696,32.842,0.04544181231,4,FALSE
2020,November,17,47,Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,77.904,2,4.5188,38.952,0.05800472376,4,FALSE
2020,November,17,47,Standard Class,Corporate,United States,Hillsboro,Oregon,West,Office Supplies,Binders,109.158,7,-3.465,15.594,-0.03174297807,4,FALSE
2020,November,24,48,Standard Class,Corporate,United States,Memphis,Tennessee,South,Office Supplies,Binders,101.673,3,-7.782,33.891,-0.07653949426,4,FALSE
2020,November,27,48,Standard Class,Corporate,United States,Columbus,Indiana,Central,Office Supplies,Binders,510.94,3,224.073,170.3133333,0.4385505147,4,FALSE
2020,December,1,49,Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,141.92,5,5.373,28.384,0.03785935738,4,FALSE
2020,December,2,49,Standard Class,Corporate,United States,Denver,Colorado,West,Office Supplies,Binders,113.624,8,-24.416,14.203,-0.2148841794,4,FALSE
2020,December,7,50,Standard Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Binders,1901.99,5,-2929.4845,380.398,-1.540220769,4,FALSE
2020,December,9,50,Standard Class,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Binders,130.54,2,19.5238,65.27,0.1495618201,4,FALSE
2020,December,9,50,Standard Class,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Binders,118.005,3,-9.9705,39.335,-0.08449218253,4,FALSE
2020,December,24,52,Standard Class,Corporate,United States,New Bedford,Massachusetts,East,Office Supplies,Binders,264.3,5,6.15,52.86,0.02326901249,4,FALSE
2020,December,24,52,Standard Class,Corporate,United States,Meridian,Idaho,West,Office Supplies,Binders,379.312,3,7.992,126.4373333,0.02106972624,4,FALSE
2020,December,25,52,Standard Class,Corporate,United States,Everett,Washington,West,Office Supplies,Binders,272.856,1,1.3978,272.856,0.005122848682,4,FALSE
2020,December,28,53,Standard Class,Corporate,United States,Peoria,Illinois,Central,Office Supplies,Binders,398.68,5,-2.688,79.736,-0.006742249423,4,FALSE
2019,January,8,2,Standard Class,Consumer,United States,Raleigh,North Carolina,South,Office Supplies,Binders,30.828,7,-24.6624,4.404,-0.8,1,FALSE
2019,January,30,5,Standard Class,Consumer,United States,Rockford,Illinois,Central,Office Supplies,Binders,1.728,3,-2.6784,0.576,-1.55,1,FALSE
2019,February,16,7,Standard Class,Consumer,United States,Henderson,Kentucky,South,Office Supplies,Binders,5.8,1,2.61,5.8,0.45,1,FALSE
2019,March,3,10,Standard Class,Consumer,United States,Newark,Delaware,East,Office Supplies,Binders,447.86,7,219.4514,63.98,0.49,1,TRUE
2019,March,4,10,Standard Class,Consumer,United States,Mishawaka,Indiana,Central,Office Supplies,Binders,128.4,3,64.2,42.8,0.5,1,FALSE
2019,March,6,10,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,1.728,4,-2.7648,0.432,-1.6,1,FALSE
2019,March,13,11,Standard Class,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Binders,1.272,2,-2.1624,0.636,-1.7,1,FALSE
2019,March,20,12,Standard Class,Consumer,United States,Salem,Oregon,West,Office Supplies,Binders,16.821,3,-12.8961,5.607,-0.7666666667,1,FALSE
2019,March,21,12,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,3.168,2,-4.752,1.584,-1.5,1,FALSE
2019,April,3,14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,99.846,9,-83.205,11.094,-0.8333333333,2,FALSE
2019,April,8,15,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,1088.792,4,-1850.9464,272.198,-1.7,2,FALSE
2019,May,3,18,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,2.182,1,-3.6003,2.182,-1.65,2,FALSE
2019,May,6,19,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,3.208,2,-5.2932,1.604,-1.65,2,FALSE
2019,May,20,21,Standard Class,Consumer,United States,Port Saint Lucie,Florida,South,Office Supplies,Binders,2.694,2,-2.245,1.347,-0.8333333333,2,FALSE
2019,May,23,21,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,6.294,1,-4.196,6.294,-0.6666666667,2,FALSE
2019,May,26,22,Standard Class,Consumer,United States,Washington,District of Columbia,East,Office Supplies,Binders,9.64,2,4.4344,4.82,0.46,2,TRUE
2019,May,29,22,Standard Class,Consumer,United States,Nashville,Tennessee,South,Office Supplies,Binders,11.277,3,-8.6457,3.759,-0.7666666667,2,FALSE
2019,June,11,24,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,53.984,14,17.5448,3.856,0.325,2,FALSE
2019,July,8,28,Standard Class,Consumer,United States,Broomfield,Colorado,West,Office Supplies,Binders,19.968,2,-13.312,9.984,-0.6666666667,3,FALSE
2019,July,8,28,Standard Class,Consumer,United States,Broomfield,Colorado,West,Office Supplies,Binders,8.736,4,-6.1152,2.184,-0.7,3,FALSE
2019,July,8,28,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,19.296,3,6.03,6.432,0.3125,3,FALSE
2019,July,14,29,Standard Class,Consumer,United States,Columbus,Georgia,South,Office Supplies,Binders,36.4,5,17.108,7.28,0.47,3,TRUE
